TIMESTAMP,STARTING_DATETIME,MIDPOINT_DATETIME,ENDING_DATETIME,NET_CARBON_DIOXIDE_FLUX,GPP,RECO,SENSIBLE_HEAT_FLUX,LATENT_HEAT_FLUX,EVAPOTRANSPIRATION,SOIL_HEAT_FLUX,NET_RADIATION,INCOMING_SHORTWAVE_RADIATION,OUTGOING_SHORTWAVE_RADIATION,INCOMING_LONGWAVE_RADIATION,OUTGOING_LONGWAVE_RADIATION,AIR_TEMPERATURE,SOIL_TEMPERATURE,AIR_PRESSURE,RELATIVE_HUMIDITY,VAPOUR_PRESSURE_DEFICIT,RAINFALL,SOIL_MOISTURE,WIND_SPEED,WIND_DIRECTION,NET_CARBON_DIOXIDE_FLUX_FLAG,SENSIBLE_HEAT_FLUX_FLAG,LATENT_HEAT_FLUX_FLAG,EVAPOTRANSPIRATION_FLAG
UTC,local,local,local,micromol/m2/s,micromol/m2/s,micromol/m2/s,micromol/m2/s,micromol/m2/s,mm,W/m2,W/m2,W/m2,W/m2,W/m2,W/m2,deg C,deg C,kPa,%,kPa,mm,fraction,m/s,degrees,Dimensionless,Dimensionless,Dimensionless,Dimensionless
15/05/2023 19:45,15/05/2023 14:30,15/05/2023 14:45,15/05/2023 15:00,-17.0395,22.5285,5.4891,228.9258,401.164,0.166,40.7312,427.5161,644.4268,113.0942,419.7249,523.5414,31.3522,35.3,100.9328,55.8433,2.0254,0,0.1987,2.4225,53.3873,0,0,0,0
15/05/2023 20:15,15/05/2023 15:00,15/05/2023 15:15,15/05/2023 15:30,-15.9087,21.418,5.5093,211.4683,356.0437,0.1472,35.5904,455.093,673.5361,119.9196,426.126,524.6495,31.5689,35.3277,100.8978,54.2901,2.1229,0,0.1989,2.8979,70.8708,0,0,0,0
15/05/2023 20:45,15/05/2023 15:30,15/05/2023 15:45,15/05/2023 16:00,-2.1265,7.5899,5.4635,102.9833,289.076,0.1195,29.8318,277.1558,436.5475,76.515,423.6847,506.5615,31.2633,35.3739,100.8961,54.8959,2.0588,0,0.1988,2.8158,69.7251,0,0,0,0
15/05/2023 21:15,15/05/2023 16:00,15/05/2023 16:15,15/05/2023 16:30,-8.4046,13.8873,5.4827,131.7159,261.3109,0.108,22.9314,321.6013,498.6555,88.7447,421.4972,509.8066,31.4723,35.1879,100.88,54.9162,2.082,0,0.1985,3.1983,70.1321,0,0,0,0
15/05/2023 21:45,15/05/2023 16:30,15/05/2023 16:45,15/05/2023 17:00,-2.757,8.1198,5.3628,29.0741,117.4284,0.0485,15.4142,102.8512,217.0146,36.5784,409.93,487.515,30.5795,35.029,100.9,57.1604,1.8794,0,0.1981,2.7239,74.9742,0,0,0,0
15/05/2023 22:15,15/05/2023 17:00,15/05/2023 17:15,15/05/2023 17:30,-1.5095,6.8464,5.3369,39.5898,64.1705,0.0265,8.6308,61.0673,155.1208,26.8901,413.7306,480.894,30.4301,34.6441,100.9,55.9402,1.9185,0,0.1979,2.4273,76.9664,0,0,0,0
15/05/2023 22:45,15/05/2023 17:30,15/05/2023 17:45,15/05/2023 18:00,4.4166,0.7656,5.1822,-1.8459,34.693,0.0143,0.7957,-15.4074,37.9963,6.0697,420.7467,468.0807,29.2601,34.1331,100.9,62.9916,1.5056,0,0.1973,1.4449,56.1538,0,0,0,0
15/05/2023 23:15,15/05/2023 18:00,15/05/2023 18:15,15/05/2023 18:30,6.6237,-1.5422,5.0814,-22.0497,90.098,0.0371,-11.593,5.3144,51.3148,9.8345,426.9269,463.0928,28.5166,33.5552,100.92,65.2149,1.3581,3.12,0.1968,2.6165,156.894,0,0,0,0
15/05/2023 23:45,15/05/2023 18:30,15/05/2023 18:45,15/05/2023 19:00,0.8667,3.6475,4.5142,-10.5029,17.8604,0.0074,-24.6242,-6.1006,13.7521,7.1163,425.3632,438.0996,24.0926,33.0047,101.0122,85.6149,0.4347,9.75,0.1967,4.1161,193.4725,0,0,0,0
16/05/2023 00:15,15/05/2023 19:00,15/05/2023 19:15,15/05/2023 19:30,2.9408,1.3955,4.3363,-7.2339,3.5428,0.0026,-28.3644,-6.2844,11.7535,5.0575,419.6152,432.5955,22.7363,29.8485,101.0939,94.194,0.1615,5.62,0.309,3.3392,188.6105,0,0,0,0
16/05/2023 00:45,15/05/2023 19:30,15/05/2023 19:45,15/05/2023 20:00,4.849,-0.5509,4.2981,-10.314,6.0306,0.0045,-29.4636,-29.3016,-1.2497,2.7042,406.8885,432.2362,22.48,29.0932,101.0523,95.593,0.1199,0.01,0.3138,2.5434,148.5895,0,0,0,0
16/05/2023 01:15,15/05/2023 20:00,15/05/2023 20:15,15/05/2023 20:30,2.8378,1.4308,4.2686,-1.6308,-9.6968,-0.0072,-29.7859,-36.4442,-2.5521,2.4316,399.3798,430.8403,22.2917,29.1089,101.0006,95.6384,0.1174,0,0.3121,1.0734,62.8453,0,0,0,0
16/05/2023 01:45,15/05/2023 20:30,15/05/2023 20:45,15/05/2023 21:00,4.4657,-0.2535,4.2123,-2.3091,29.4925,0.0035,-30.2487,-37.9695,-2.5712,1.509,394.7534,428.6427,21.8907,28.9773,101,98.3274,0.0443,0,0.2999,0.8892,297.7451,1,1,1,0
16/05/2023 02:15,15/05/2023 21:00,15/05/2023 21:15,15/05/2023 21:30,4.6971,-0.5515,4.1456,-0.3653,-1.2872,0.0036,-30.4627,-36.6546,-2.3877,1.2504,393.5123,426.5288,21.4062,28.7768,101,99.936,0.0016,0,0.2914,0.7879,286.7939,1,1,1,0
16/05/2023 02:45,15/05/2023 21:30,15/05/2023 21:45,15/05/2023 22:00,4.1077,0.014,4.1217,-0.431,4.8147,0.0057,-30.3871,-35.1537,-2.3819,1.1988,393.0705,424.6434,21.26,28.5224,101.0006,100,0,0,0.2872,0.7179,64.7878,1,1,1,0
16/05/2023 03:15,15/05/2023 22:00,15/05/2023 22:15,15/05/2023 22:30,5.0539,-0.9693,4.0846,-0.3769,24.353,0.0004,-30.0236,-33.8037,-2.4082,1.2865,393.122,423.2309,21.009,28.2945,101.0977,100,0,0,0.284,0.5764,281.1705,1,1,1,0
16/05/2023 03:45,15/05/2023 22:30,15/05/2023 22:45,15/05/2023 23:00,3.1466,0.9458,4.0924,-1.4236,2.4851,0.0018,-29.6295,-26.4932,-1.3964,1.0164,400.0496,424.1299,21.1138,28.0507,101.1,100,0,0,0.2814,1.1327,129.4525,0,0,0,0
16/05/2023 04:15,15/05/2023 23:00,15/05/2023 23:15,15/05/2023 23:30,4.7576,-0.6626,4.0951,-0.4601,8.7908,0.0041,-29.4636,-31.6926,-2.2481,1.1981,394.9127,423.159,21.179,27.8268,101.1,100,0,0,0.2784,0.5911,206.9359,1,1,1,0
16/05/2023 04:45,15/05/2023 23:30,15/05/2023 23:45,16/05/2023 00:00,6.477,-2.413,4.0641,0.4219,2.7519,0.0026,-29.4572,-31.2035,-2.1257,1.1554,394.0939,422.0162,20.975,27.6179,101.06,100,0,0,0.2757,0.7846,327.5477,1,1,1,0
16/05/2023 05:15,16/05/2023 00:00,16/05/2023 00:15,16/05/2023 00:30,4.3702,-0.3558,4.0144,-1.8635,3.7006,0.0041,-29.2948,-30.8303,-2.076,1.1632,392.5333,420.1243,20.6212,27.4062,101.0467,100,0,0,0.2736,0.6925,260.6562,1,1,1,0
16/05/2023 05:45,16/05/2023 00:30,16/05/2023 00:45,16/05/2023 01:00,3.6562,0.3402,3.9964,1.9965,7.2074,0.0053,-28.6571,-27.3901,-1.9057,1.13,394.7986,419.153,20.5201,27.1984,101,100,0,0,0.2721,0.9101,350.2216,0,0,0,0
16/05/2023 06:15,16/05/2023 01:00,16/05/2023 01:15,16/05/2023 01:30,2.6194,1.3629,3.9822,1.2667,8.2663,0.0061,-27.2679,-23.2032,-1.651,1.1845,399.2274,419.5951,20.4494,27.0023,101,100,0,0,0.2709,0.6164,30.639,0,0,0,0
16/05/2023 06:45,16/05/2023 01:30,16/05/2023 01:45,16/05/2023 02:00,4.8262,-0.8634,3.9628,2.4584,10.5022,0.0039,-25.2238,-12.9084,-0.567,1.1505,408.3453,419.5362,20.3361,26.8295,101,100,0,0,0.2698,0.6316,303.2616,1,1,1,0
16/05/2023 07:15,16/05/2023 02:00,16/05/2023 02:15,16/05/2023 02:30,2.2679,1.7256,3.9935,1.2259,13.0763,0.0096,-23.21,-7.1942,0.071,1.0892,416.2466,422.4225,20.626,26.6745,100.9145,100,0,0,0.2688,0.5053,111.5834,0,0,0,0
16/05/2023 07:45,16/05/2023 02:30,16/05/2023 02:45,16/05/2023 03:00,4.0979,-0.0576,4.0403,-0.7079,2.1074,0.0016,-21.7713,-7.4039,-0.0215,0.8201,417.6885,424.2508,21.046,26.6,100.8439,100,0,0,0.2678,1.3971,136.9631,0,0,0,0
16/05/2023 08:15,16/05/2023 03:00,16/05/2023 03:15,16/05/2023 03:30,4.132,-0.0769,4.0551,-1.3752,3.8765,0.0029,-20.7778,-6.0035,-0.0061,0.645,419.9097,425.262,21.2094,26.5112,100.8,100,0,0,0.267,1.7582,122.9255,0,0,0,0
16/05/2023 08:45,16/05/2023 03:30,16/05/2023 03:45,16/05/2023 04:00,4.1278,-0.0644,4.0635,-1.0341,1.6718,0.0012,-20.0261,-5.9641,0.0474,0.6509,420.545,425.9055,21.3211,26.4528,100.8,100,0,0,0.2657,2.2563,146.4592,0,0,0,0
16/05/2023 09:15,16/05/2023 04:00,16/05/2023 04:15,16/05/2023 04:30,3.7851,0.2893,4.0744,-0.9076,1.2569,0.0009,-19.602,-7.8997,-0.0531,1.234,420.4561,427.0687,21.4539,26.3895,100.78,100,0,0,0.265,2.0058,145.2487,0,0,0,0
16/05/2023 09:45,16/05/2023 04:30,16/05/2023 04:45,16/05/2023 05:00,2.8657,1.2152,4.0809,-1.6112,0.8015,0.0006,-19.2778,-11.7464,-0.282,1.9398,418.3072,427.8318,21.5511,26.3,100.7433,99.9209,0.002,0,0.2642,2.5154,151.3763,0,0,0,0
16/05/2023 10:15,16/05/2023 05:00,16/05/2023 05:15,16/05/2023 05:30,3.2223,0.8526,4.0749,-0.5731,0.5626,0.0004,-18.4688,-14.3028,-0.8312,2.14,416.2951,427.6267,21.5472,26.2317,100.7805,97.7883,0.0569,0,0.2635,1.8926,154.2785,0,0,0,0
16/05/2023 10:45,16/05/2023 05:30,16/05/2023 05:45,16/05/2023 06:00,4.3431,-0.2691,4.074,-0.5178,0.4438,0.0003,-16.6354,-8.6007,2.6928,2.4266,419.7383,428.6052,21.585,26.1434,100.8,97.6627,0.0602,0,0.2627,1.1134,149.4869,0,0,0,0
16/05/2023 11:15,16/05/2023 06:00,16/05/2023 06:15,16/05/2023 06:30,2.8833,1.1888,4.072,4.4173,20.6,0.0152,-13.4395,9.9845,28.4706,6.4105,417.6411,429.7167,21.6139,26.1,100.8,97.7574,0.0579,0,0.2621,1.3314,161.3,0,0,0,0
16/05/2023 11:45,16/05/2023 06:30,16/05/2023 06:45,16/05/2023 07:00,0.5994,3.4896,4.089,11.259,47.299,0.0349,-9.8341,82.4964,132.8234,24.799,406.3034,431.8315,21.7971,26.0556,100.8,96.9911,0.0787,0,0.2615,1.3569,142.3098,0,0,0,0
16/05/2023 12:15,16/05/2023 07:00,16/05/2023 07:15,16/05/2023 07:30,1.6138,2.5108,4.1246,16.8839,69.5857,0.0513,-7.4935,72.1535,102.6643,18.0816,422.1344,434.5636,22.1322,26.09,100.8294,94.2412,0.1534,0,0.2609,1.3048,129.5443,0,0,0,0
16/05/2023 12:45,16/05/2023 07:30,16/05/2023 07:45,16/05/2023 08:00,0.772,3.3242,4.0961,10.3291,37.1793,0.0274,-5.9968,51.1352,74.2324,12.7547,422.6366,432.979,21.9461,26.1972,100.9,96.6455,0.0884,0,0.2603,1.5279,158.3962,0,0,0,0
16/05/2023 13:15,16/05/2023 08:00,16/05/2023 08:15,16/05/2023 08:30,0.8032,3.286,4.0892,9.7228,51.3957,0.0379,-3.2921,53.8369,76.6297,12.6778,423.4327,433.5477,21.9355,26.2788,100.9,98.3765,0.0427,0,0.2596,1.6384,155.9115,0,0,0,0
16/05/2023 13:45,16/05/2023 08:30,16/05/2023 08:45,16/05/2023 09:00,-0.1591,4.2661,4.1071,20.2542,93.6634,0.0691,2.0072,95.0766,127.2825,20.7961,425.2543,436.6642,22.1272,26.3,100.8467,98.4722,0.0407,0,0.2592,1.7702,153.6946,0,0,0,0
16/05/2023 14:15,16/05/2023 09:00,16/05/2023 09:15,16/05/2023 09:30,-4.0758,8.2542,4.1784,39.2966,86.4128,0.0638,10.5146,184.4608,239.6108,39.4262,427.9574,443.6812,22.7571,26.3693,100.8,95.3019,0.1307,0,0.2587,2.2019,157.882,0,0,0,0
16/05/2023 14:45,16/05/2023 09:30,16/05/2023 09:45,16/05/2023 10:00,-6.2112,10.4452,4.234,67.6635,147.6434,0.1091,20.929,285.9197,373.2976,63.3375,426.9757,451.0161,23.2604,26.5716,100.8,92.2027,0.2236,0,0.258,1.9473,180.4143,0,0,0,0
16/05/2023 15:15,16/05/2023 10:00,16/05/2023 10:15,16/05/2023 10:30,-9.5678,13.9291,4.3613,142.3593,185.7866,0.1374,28.9956,411.4094,535.9539,90.8342,429.8315,463.5418,24.3538,26.8876,100.8,85.6882,0.4366,0,0.2572,1.9383,192.5158,0,0,0,0
16/05/2023 15:45,16/05/2023 10:30,16/05/2023 10:45,16/05/2023 11:00,-12.087,16.5563,4.4693,180.2883,237.0477,0.1755,31.7824,380.0329,501.2637,84.8802,432.9553,469.3059,25.291,27.4169,100.8,80.9923,0.6133,0,0.2563,2.3949,195.0292,0,0,0,0
16/05/2023 16:15,16/05/2023 11:00,16/05/2023 11:15,16/05/2023 11:30,-10.1109,14.6642,4.5533,162.9514,230.4548,0.1707,31.6737,528.8223,713.5558,120.2318,417.4158,481.9175,26.0349,27.957,100.8,78.6676,0.7195,0,0.2552,2.3761,198.7394,0,0,0,0
16/05/2023 16:45,16/05/2023 11:30,16/05/2023 11:45,16/05/2023 12:00,-13.0844,17.7172,4.6328,161.2534,244.8579,0.1815,32.6977,400.4915,557.086,94.8095,420.4583,482.2433,26.7432,28.5058,100.7239,74.2943,0.9034,0,0.2539,1.794,242.3255,0,0,0,0
16/05/2023 17:15,16/05/2023 12:00,16/05/2023 12:15,16/05/2023 12:30,-12.6109,17.327,4.7161,194.8206,298.0946,0.2211,35.5934,541.4797,753.5549,126.0853,411.7506,497.7406,27.4861,28.9631,100.7,69.4612,1.1212,0,0.2524,1.7425,258.564,0,0,0,0
16/05/2023 17:45,16/05/2023 12:30,16/05/2023 12:45,16/05/2023 13:00,-15.557,20.3401,4.7831,219.3725,330.5504,0.2454,38.1854,659.8511,910.7664,156.3342,413.9074,508.4885,28.0965,29.487,100.6228,67.6464,1.2302,0,0.251,1.8593,221.6389,0,0,0,0
16/05/2023 18:15,16/05/2023 13:00,16/05/2023 13:15,16/05/2023 13:30,-12.0899,16.8885,4.7986,180.191,265.6637,0.1972,38.2303,521.251,740.7692,126.2367,412.6396,505.9211,28.2806,30.0396,100.5989,66.7951,1.2762,0,0.2496,2.3917,206.703,0,0,0,0
16/05/2023 18:45,16/05/2023 13:30,16/05/2023 13:45,16/05/2023 14:00,-16.0072,20.8626,4.8554,239.356,344.5927,0.256,35.4334,666.14,930.1707,161.4602,413.5455,516.116,28.8092,30.5593,100.5034,64.6546,1.4025,0,0.2481,1.9789,222.7999,0,0,0,0
16/05/2023 19:15,16/05/2023 14:00,16/05/2023 14:15,16/05/2023 14:30,-12.2504,17.1408,4.8903,214.7404,290.1082,0.2156,30.6432,563.0404,800.1909,136.6667,414.3161,514.7999,29.1578,30.9892,100.4634,62.4957,1.5165,0,0.2467,1.9656,233.2766,0,0,0,0
16/05/2023 19:45,16/05/2023 14:30,16/05/2023 14:45,16/05/2023 15:00,-12.0188,16.9133,4.8945,185.9771,264.8119,0.1967,24.7903,443.084,644.7899,109.3011,412.7657,505.1704,29.25,31.3066,100.3778,59.5116,1.6454,0,0.2452,1.981,223.3323,0,0,0,0
16/05/2023 20:15,16/05/2023 15:00,16/05/2023 15:15,16/05/2023 15:30,-9.7275,14.6137,4.8862,138.0055,195.1508,0.145,19.5566,338.4998,507.7666,87.3474,413.6673,495.5868,29.2372,31.4,100.3573,61.7375,1.5539,0,0.2441,2.9158,171.2158,0,0,0,0
16/05/2023 20:45,16/05/2023 15:30,16/05/2023 15:45,16/05/2023 16:00,-8.7552,13.6222,4.8669,122.5243,177.4479,0.1318,15.7677,281.7172,436.4899,75.4269,410.2306,489.5763,29.1328,31.3273,100.3,64.0003,1.4533,0,0.2431,2.8353,168.3167,0,0,0,0
16/05/2023 21:15,16/05/2023 16:00,16/05/2023 16:15,16/05/2023 16:30,-9.5827,14.4427,4.8599,126.5507,170.6583,0.1268,11.662,304.0765,465.2318,81.1781,411.1506,491.1278,29.1311,31.1545,100.3,63.7051,1.465,0,0.2421,2.9628,168.29,0,0,0,0
16/05/2023 21:45,16/05/2023 16:30,16/05/2023 16:45,16/05/2023 17:00,-8.6389,13.4837,4.8448,102.8563,130.003,0.0966,5.8684,225.1643,361.3453,62.7206,411.3419,484.8024,29.0606,31.0473,100.2278,64.3669,1.4324,0,0.2412,3.2259,164.3109,0,0,0,0
16/05/2023 22:15,16/05/2023 17:00,16/05/2023 17:15,16/05/2023 17:30,0.6907,4.0651,4.7558,12.0216,33.405,0.0248,-0.0178,31.0478,92.3164,15.4885,420.9956,466.7756,28.3685,30.8835,100.2205,67.9953,1.2381,0.11,0.2404,3.3352,178.5673,0,0,0,0
16/05/2023 22:45,16/05/2023 17:30,16/05/2023 17:45,16/05/2023 18:00,2.1749,2.2703,4.4452,3.9228,-5.9308,-0.0044,-4.4393,-7.0911,22.1463,6.7412,426.6268,449.1231,25.8121,30.5046,100.3,87.0298,0.4451,1.82,0.2399,1.7763,224.5979,0,0,0,0
16/05/2023 23:15,16/05/2023 18:00,16/05/2023 18:15,16/05/2023 18:30,2.8105,1.5052,4.3157,2.0544,14.6536,0.0108,-8.1654,-15.6821,12.8281,4.5627,422.1686,446.1162,24.7768,30.0319,100.3,92.0755,0.2475,0.02,0.2397,1.0594,331.8006,0,0,0,0
16/05/2023 23:45,16/05/2023 18:30,16/05/2023 18:45,16/05/2023 19:00,12.1915,-7.9586,4.2329,6.3858,47.1778,0.0349,-12.1913,-19.8753,10.216,3.9447,415.6,441.7466,24.1318,29.6535,100.3,91.4484,0.2552,0,0.2398,0.9349,337.3153,0,0,0,0
17/05/2023 00:15,16/05/2023 19:00,16/05/2023 19:15,16/05/2023 19:30,9.0608,-4.931,4.1298,-2.987,16.695,0.0123,-18.973,-26.1985,0.8217,2.9222,414.0165,438.1145,23.3132,29.3208,100.3,92.1985,0.2232,0,0.2399,0.8976,252.3091,0,0,0,0
17/05/2023 00:45,16/05/2023 19:30,16/05/2023 19:45,16/05/2023 20:00,2.6944,1.4851,4.1796,-3.2984,35.7058,0.0264,-24.6748,-19.3563,-2.0453,1.8536,422.5623,438.0196,23.7823,28.9818,100.3939,92.4635,0.2217,0.96,0.2398,2.1287,261.2817,0,0,0,0
17/05/2023 01:15,16/05/2023 20:00,16/05/2023 20:15,16/05/2023 20:30,4.9822,-0.9268,4.0554,-15.331,-0.6409,-0.0005,-28.3611,-16.739,-2.1967,3.8367,419.755,430.4606,22.7836,28.6568,100.4422,89.8097,0.2825,2.25,0.2411,4.6373,329.6449,0,0,0,0
17/05/2023 01:45,16/05/2023 20:30,16/05/2023 20:45,16/05/2023 21:00,3.0125,0.9,3.9125,-0.5766,13.7527,0.0101,-29.0431,-19.5784,-1.8417,2.9668,412.5579,427.3278,21.624,28.2563,100.5,91.2134,0.2274,1.05,0.2465,2.1237,336.7249,0,0,0,0
17/05/2023 02:15,16/05/2023 21:00,16/05/2023 21:15,16/05/2023 21:30,1.0119,2.8409,3.8529,3.2958,12.1895,0.009,-28.3828,-18.8391,-1.7074,2.385,411.3159,426.0624,21.1656,27.883,100.5,94.2591,0.1443,0.16,0.253,1.3663,30.5571,0,0,0,0
17/05/2023 02:45,16/05/2023 21:30,16/05/2023 21:45,16/05/2023 22:00,5.6032,-1.789,3.8143,0.7774,2.3696,0.0017,-27.9628,-19.9729,-1.8766,2.0352,408.7323,424.7934,20.8845,27.5968,100.4539,95.598,0.1088,0,0.256,0.7577,78.1081,0,0,0,0
17/05/2023 03:15,16/05/2023 22:00,16/05/2023 22:15,16/05/2023 22:30,3.1764,0.6101,3.7866,0.8842,3.5352,0.0026,-27.9591,-18.6999,-1.5988,1.5722,408.3261,423.8551,20.695,27.3673,100.4956,98.1842,0.0444,0,0.2571,1.6064,161.1197,0,0,0,0
17/05/2023 03:45,16/05/2023 22:30,16/05/2023 22:45,16/05/2023 23:00,3.5416,0.2334,3.775,1.3332,5.129,0.0038,-28.1625,-20.665,-1.9155,1.5314,405.7707,422.9887,20.6422,27.1502,100.4717,98.8876,0.0271,0,0.2577,0.7832,337.4815,0,0,0,0
17/05/2023 04:15,16/05/2023 23:00,16/05/2023 23:15,16/05/2023 23:30,4.1036,-0.3619,3.7417,0.0843,4.577,0.0034,-28.6532,-20.7627,-1.8428,1.3168,404.0254,421.6284,20.4045,26.9412,100.4,99.9633,0.0009,0,0.258,0.609,208.2403,0,0,0,0
17/05/2023 04:45,16/05/2023 23:30,16/05/2023 23:45,17/05/2023 00:00,5.7445,-2.022,3.7225,0.5829,2.3219,0.0017,-29.4365,-22.1712,-2.1735,1.2853,401.054,419.7664,20.2861,26.7434,100.3961,100,0,0,0.2582,0.5891,358.4858,0,0,0,0
17/05/2023 05:15,17/05/2023 00:00,17/05/2023 00:15,17/05/2023 00:30,3.1612,0.5229,3.6841,-0.8163,2.0616,0.0015,-30.0066,-21.7642,-2.0942,1.0254,399.152,417.7966,20.0028,26.5468,100.3861,100,0,0,0.2584,1.1359,207.6584,0,0,0,0
17/05/2023 05:45,17/05/2023 00:30,17/05/2023 00:45,17/05/2023 01:00,3.4974,0.1754,3.6727,-1.0912,-0.34,-0.0003,-30.0418,-20.1046,-1.7882,1.0727,400.3744,417.618,19.9505,26.3468,100.3,100,0,0,0.2585,1.3828,181.034,0,0,0,0
17/05/2023 06:15,17/05/2023 01:00,17/05/2023 01:15,17/05/2023 01:30,2.4153,1.2547,3.67,1.355,3.4205,0.0025,-30.066,-20.2163,-1.9185,1.4424,400.4553,417.3107,19.9722,26.1484,100.3,100,0,0,0.2583,0.634,312.8199,0,0,0,0
17/05/2023 06:45,17/05/2023 01:30,17/05/2023 01:45,17/05/2023 02:00,1.5655,2.0724,3.638,0.4954,4.5552,0.0034,-30.5805,-20.7105,-1.9945,1.2432,398.0488,415.5216,19.7423,25.9751,100.2978,100,0,0,0.2582,0.8886,305.0076,0,0,0,0
17/05/2023 07:15,17/05/2023 02:00,17/05/2023 02:15,17/05/2023 02:30,3.9475,-0.3387,3.6087,-0.9671,2.0376,0.0015,-31.316,-21.8683,-2.0808,1.3063,395.3571,413.8383,19.5356,25.8095,100.2661,100,0,0,0.2581,0.9607,241.4344,0,0,0,0
17/05/2023 07:45,17/05/2023 02:30,17/05/2023 02:45,17/05/2023 03:00,4.4579,-0.8437,3.6142,-1.6923,3.4561,0.0025,-31.8829,-22.7317,-2.5721,1.4809,394.5315,413.2102,19.6278,25.6351,100.2,99.9889,0.0003,0,0.258,0.8667,221.7311,0,0,0,0
17/05/2023 08:15,17/05/2023 03:00,17/05/2023 03:15,17/05/2023 03:30,3.0464,0.5375,3.5839,1.8168,13.4971,0.007,-32.1905,-21.9755,-2.7335,1.473,392.7574,410.5264,19.4106,25.4506,100.1495,99.9972,0.0001,0,0.258,0.4408,138.8625,1,1,1,0
17/05/2023 08:45,17/05/2023 03:30,17/05/2023 03:45,17/05/2023 04:00,2.8078,0.727,3.5349,3.394,15.4588,0.0078,-31.9179,-20.6983,-2.5256,1.5027,392.0414,408.7114,19.0312,25.2734,100.1,100,0,0,0.2577,0.5055,118.2256,1,1,1,0
17/05/2023 09:15,17/05/2023 04:00,17/05/2023 04:15,17/05/2023 04:30,3.2057,0.2863,3.492,1.6684,3.104,0.0023,-30.6417,-17.5736,-2.14,1.0784,393.6383,407.9935,18.7034,25.1023,100.1,100,0,0,0.2575,0.615,250.7488,0,0,0,0
17/05/2023 09:45,17/05/2023 04:30,17/05/2023 04:45,17/05/2023 05:00,3.8847,-0.4016,3.4831,0.9436,14.9634,0.0016,-28.614,-13.1089,-1.0832,1.472,397.8861,408.4399,18.6699,24.9439,100.1683,100,0,0,0.2574,0.5242,231.0095,1,1,1,0
17/05/2023 10:15,17/05/2023 05:00,17/05/2023 05:15,17/05/2023 05:30,2.8278,0.682,3.5098,2.1762,4.3302,0.0032,-26.237,-8.3125,-0.5086,0.9201,404.0215,410.9053,18.9467,24.8239,100.2,100,0,0,0.2573,0.7772,299.0649,0,0,0,0
17/05/2023 10:45,17/05/2023 05:30,17/05/2023 05:45,17/05/2023 06:00,3.6836,-0.1792,3.5044,0.7416,0.0202,0,-23.0384,-4.0059,4.4783,1.6294,404.3126,411.1674,18.9439,24.7362,100.2,100,0,0,0.2571,0.8247,258.7799,0,0,0,0
17/05/2023 11:15,17/05/2023 06:00,17/05/2023 06:15,17/05/2023 06:30,5.3501,-1.8185,3.5316,2.8118,19.9847,0.0147,-18.2303,15.0166,25.805,5.1662,407.8545,413.4768,19.2254,24.6994,100.2,100,0,0,0.2569,0.9417,219.0279,0,0,0,0
17/05/2023 11:45,17/05/2023 06:30,17/05/2023 06:45,17/05/2023 07:00,3.0013,0.5739,3.5752,8.2295,41.8495,0.0308,-11.7958,59.8434,79.7029,14.4815,412.1557,417.5337,19.651,24.6661,100.2761,100,0,0,0.2567,1.2299,259.6059,0,0,0,0
17/05/2023 12:15,17/05/2023 07:00,17/05/2023 07:15,17/05/2023 07:30,2.6484,0.9653,3.6136,8.5474,48.0136,0.0354,-4.8723,83.5014,114.1732,20.4111,411.5597,421.8204,20.0322,24.7116,100.3,100,0,0,0.2564,1.003,232.4958,0,0,0,0
17/05/2023 12:45,17/05/2023 07:30,17/05/2023 07:45,17/05/2023 08:00,-1.5811,5.2333,3.6521,17.7676,94.8184,0.0699,0.8368,135.578,186.1488,33.3555,412.7029,429.9181,20.4149,24.8422,100.3,100,0,0,0.2561,1.1317,270.3459,0,0,0,0
17/05/2023 13:15,17/05/2023 08:00,17/05/2023 08:15,17/05/2023 08:30,-1.3326,5.0361,3.7035,16.5031,89.3074,0.0659,5.5501,114.9816,161.3455,28.7836,414.6783,432.2586,20.911,25.0587,100.3,99.3553,0.0162,0,0.2557,1.2047,285.9424,0,0,0,0
17/05/2023 13:45,17/05/2023 08:30,17/05/2023 08:45,17/05/2023 09:00,-2.9809,6.754,3.7731,24.4315,73.2492,0.054,12.332,152.4689,205.7106,35.4531,417.9105,435.6992,21.5682,25.2805,100.3783,95.6457,0.1124,0,0.2553,1.4202,264.3638,0,0,0,0
17/05/2023 14:15,17/05/2023 09:00,17/05/2023 09:15,17/05/2023 09:30,2.1384,1.6984,3.8368,30.5431,41.0621,0.0303,22.983,220.6473,291.4285,49.8802,420.0429,440.9439,22.1754,25.486,100.3989,92.1639,0.2094,0,0.2549,1.3601,270.0348,0,0,0,0
17/05/2023 14:45,17/05/2023 09:30,17/05/2023 09:45,17/05/2023 10:00,-3.6342,7.557,3.9229,72.6782,120.576,0.089,35.8204,309.8393,402.0394,67.5749,425.751,450.3762,22.9804,25.7498,100.4,88.2537,0.3302,0,0.2543,1.598,299.1296,0,0,0,0
17/05/2023 15:15,17/05/2023 10:00,17/05/2023 10:15,17/05/2023 10:30,-7.8091,11.838,4.0289,111.6735,143.4168,0.106,47.7834,484.4684,627.6176,106.0696,426.8749,463.9544,23.9631,26.1842,100.3595,81.6173,0.5494,0,0.2537,1.7934,293.9235,0,0,0,0
